Date,UV_Index,Temperature_C,Humidity_%,Rainfall_mm,WindSpeed_m/s,AQI,day_of_year_sin,day_of_year_cos,month_sin,month_cos,Temperature_C_lag1,Temperature_C_lag2,Temperature_C_roll7_mean,Temperature_C_roll7_std,Temperature_C_ewm7,Humidity_%_lag1,Humidity_%_lag2,Humidity_%_roll7_mean,Humidity_%_roll7_std,Humidity_%_ewm7,Rainfall_mm_lag1,Rainfall_mm_lag2,Rainfall_mm_roll7_mean,Rainfall_mm_roll7_std,Rainfall_mm_ewm7,WindSpeed_m/s_lag1,WindSpeed_m/s_lag2,WindSpeed_m/s_roll7_mean,WindSpeed_m/s_roll7_std,WindSpeed_m/s_ewm7,AQI_lag1,AQI_lag2,AQI_roll7_mean,AQI_roll7_std,AQI_ewm7
2023-03-07,1.45,22.720410431980458,42.85221941162052,0.0,5.561753847130407,142.1483800568332,0.9057022630804714,0.42391439070986076,1.0,6.123233995736766e-17,22.325635765235564,22.57802987445826,22.510819764413775,0.3234980017766384,22.45947034843872,41.937706287334606,45.01220196886751,45.44055217025404,2.6475459872606755,44.49920673261758,0.0,0.0,0.0,0.0,0.0002711264547366532,7.81143431599969,8.388586240823942,7.049778462006033,1.1160741967663883,6.8224284069751855,111.41836409660598,109.06436891815618,126.17914750047898,19.439297671959572,129.01903032807368
2023-03-08,1.48,23.073167716878068,44.87093868168602,0.21080711898892976,4.646764950697856,167.22614985195355,0.9128458599921356,0.40830434224389334,1.0,6.123233995736766e-17,22.720410431980458,22.325635765235564,22.682131901796847,0.23563554038311452,22.612894690548558,42.85221941162052,41.937706287334606,45.37698337192096,2.656364621022246,44.59213971988469,0.0,0.0,0.030115302712701207,0.0796776016330471,0.05290512458828493,5.561753847130407,7.81143431599969,6.85828696752539,1.4060855342629088,6.278512542905853,142.1483800568332,111.41836409660598,128.92613176771013,23.886267588086586,138.57081020904366
2023-03-09,1.28,23.191948075859347,52.083001657817164,1.2034732378349025,4.97771225537713,156.86097695926532,0.9197204370389467,0.3925739646141717,1.0,6.123233995736766e-17,23.073167716878068,22.720410431980458,22.754359935606626,0.3045546335054622,22.757658036876254,44.87093868168602,42.85221941162052,46.138981607392886,3.682421350215974,46.46485520436781,0.21080711898892976,0.0,0.20204005097483013,0.44852465562362664,0.3405471528999393,4.646764950697856,5.561753847130407,6.691720632167604,1.5649356772816583,5.953312471023672,167.22614985195355,142.1483800568332,130.15594189526723,25.23090105387737,143.14335189659909
2023-03-10,1.42,23.487094303382843,50.94477629483634,0.0,6.161870415723496,158.42420439043067,0.926323968251495,0.3767278936351851,1.0,6.123233995736766e-17,23.191948075859347,23.073167716878068,22.847102636420807,0.41356864991474696,22.940017103502903,52.083001657817164,44.87093868168602,46.27803256339571,3.865102357715226,47.58483547698494,1.2034732378349025,0.21080711898892976,0.20204005097483013,0.44852465562362664,0.2554103646749545,4.97771225537713,4.646764950697856,6.454748234242561,1.489253109203445,6.005451957198628,156.86097695926532,167.22614985195355,135.53792458951256,26.855971059193703,146.963565020057
2023-03-11,1.51,24.267343665547003,41.134734218141325,0.0,4.697884835119612,166.98971960328868,0.9326545075388224,0.36077079921678346,1.0,6.123233995736766e-17,23.487094303382843,23.191948075859347,23.091947119048793,0.6503120701137574,23.27184874401393,50.94477629483634,52.083001657817164,45.547939788614784,4.327341391497101,45.972310162274034,0.0,1.2034732378349025,0.20204005097483013,0.44852465562362664,0.19155777350621586,6.161870415723496,4.97771225537713,6.035143837267447,1.51481989259549,5.678560176678874,158.42420439043067,156.86097695926532,144.59030912521908,24.914835622662007,151.9701036658649
2023-03-12,1.58,25.608108623000355,39.09371537762308,0.0,4.185520118909827,170.38046679053238,0.9387101892619443,0.3447073839879338,1.0,6.123233995736766e-17,24.267343665547003,23.487094303382843,23.52481551169766,1.1024795684738515,23.855913713760536,41.134734218141325,50.94477629483634,44.70244170415129,4.9786415444961145,44.2526614661113,0.0,0.0,0.20204005097483013,0.44852465562362664,0.1436683301296619,4.697884835119612,6.161870415723496,5.434705819851145,1.2333431467194895,5.3053001622366125,166.98971960328868,158.42420439043067,153.34975167841569,20.778350802907962,156.57269444703178
2023-03-13,1.41,25.26765482947308,42.24544392747233,0.0,5.331659193218936,171.18716173099423,0.9444892287836613,0.32854238191083485,1.0,6.123233995736766e-17,25.608108623000355,24.267343665547003,23.945103949445876,1.1295815907036406,24.208848992688672,39.09371537762308,41.134734218141325,44.746404224170966,4.951443846646073,43.75085708145156,0.0,0.0,0.20204005097483013,0.44852465562362664,0.10775124759724643,4.185520118909827,4.697884835119612,5.080452230882466,0.6595608300395794,5.311889919982193,170.38046679053238,166.98971960328868,161.88815134047113,10.32828820809769,160.22631126802239
2023-03-14,1.42,25.1225259222505,42.299988822164835,0.0,6.455120725170871,155.7488611122879,0.949989922994501,0.3122805568857947,1.0,6.123233995736766e-17,25.26765482947308,25.608108623000355,24.288263305198743,1.0581325772775438,24.43726822507913,42.24544392747233,39.09371537762308,44.66751413996301,4.990895438968626,43.388140016629876,0.0,0.0,0.20204005097483013,0.44852465562362664,0.08081343569793482,5.331659193218936,4.185520118909827,5.208076070602532,0.8320827526220996,5.597697621279363,171.18716173099423,170.38046679053238,163.8310772055361,6.603645604421013,159.10694872908874
2023-03-15,1.37,26.555445807974706,37.03401288140694,0.0,4.067420309035412,157.9427091398173,0.9552106508146316,0.2959267013472893,1.0,6.123233995736766e-17,25.1225259222505,25.26765482947308,24.785731603926838,1.2006389660675068,24.966812620803026,42.299988822164835,42.24544392747233,43.54795331135172,5.757737814943477,41.79960823282414,0.0,0.0,0.17192474826212586,0.4548701281185945,0.06061007677345112,6.455120725170871,5.331659193218936,5.12531255036504,0.9212534065391498,5.215128293218376,155.7488611122879,171.18716173099423,162.50487138951664,6.738983834755251,158.81588883177088
2023-03-16,0.96,25.953076972432203,40.28920598817769,0.10134816507701572,6.819249042173228,165.9264362364311,0.9601498736716018,0.2794856348516095,1.0,6.123233995736766e-17,26.555445807974706,25.1225259222505,25.180178589151527,1.0313933833250495,25.21337870871032,37.03401288140694,42.299988822164835,41.86312535854608,4.412314881852098,41.42200767166253,0.0,0.0,0.014478309296713485,0.038306005799213956,0.07079459884934228,4.067420309035412,6.455120725170871,5.388389234193054,1.1147059877340788,5.616158480457089,157.9427091398173,155.7488611122879,163.79993700054033,6.332411545037927,160.59352568293593
2023-03-17,0.85,24.014647574285764,52.30401276197165,0.47548903880190485,4.874144540269295,154.333179222412,0.9648061359537645,0.2629622026565149,1.0,6.123233995736766e-17,25.953076972432203,26.555445807974706,25.255543342137656,0.8976639212374888,24.91369592510418,40.28920598817769,37.03401288140694,42.05730199670826,4.8833552293209,44.14250894423981,0.10134816507701572,0.0,0.08240531483984274,0.17740106406396508,0.17196820883748293,6.819249042173228,4.067420309035412,5.204428394842454,1.071190923589737,5.430654995410141,165.9264362364311,157.9427091398173,163.21550483368054,7.058407408723221,159.02843906780495
2023-03-18,0.79,22.065852048637584,69.60886481745237,3.355809706847176,5.386114064581268,163.81618079518594,0.9691780654392536,0.2463612742933148,1.0,6.123233995736766e-17,24.014647574285764,25.953076972432203,24.941044539722032,1.4910862127388118,24.20173495598753,52.30401276197165,40.28920598817769,46.12503493946698,11.441847703922589,50.50909791254295,0.47548903880190485,0.10134816507701572,0.5618067015322965,1.2442154607051716,0.9679285833399063,4.874144540269295,6.819249042173228,5.302746856194119,1.0482888942208037,5.419519762702922,154.333179222412,165.9264362364311,162.76214214680869,6.875124741750548,160.2253744996502
2023-03-19,1.21,22.249461167833417,66.24470397157751,1.0192592550560755,4.206927994037618,174.0392244079004,0.9732643737003824,0.22968774213179574,1.0,6.123233995736766e-17,22.065852048637584,24.014647574285764,24.461237760412466,1.7572788291961263,23.713666508949,69.60886481745237,52.30401276197165,50.003747595746184,13.137389500769652,54.44299942730159,3.355809706847176,0.47548903880190485,0.7074151665403072,1.227032733142003,0.9807612512689485,5.386114064581268,4.874144540269295,5.305805124069518,1.0445106956224632,5.116371820536596,163.81618079518594,154.333179222412,163.28482180643272,7.6466266750765195,163.67883697671274
2023-03-20,0.81,20.307899210473245,75.33105774737476,22.375891113175754,4.432728057546433,177.38635103187738,0.9770638564833508,0.21294651993841582,1.0,6.123233995736766e-17,22.249461167833417,22.065852048637584,23.752701243412485,2.2954272641829405,22.86222468433006,66.24470397157751,69.60886481745237,54.73026385573225,15.601536726584849,59.66501400731988,1.0192592550560755,3.355809706847176,3.9039710398511294,8.231345408891693,6.32954371674565,4.206927994037618,5.386114064581268,5.1773863904020185,1.094849387870157,4.945460879789056,174.0392244079004,163.81618079518594,164.17042027798743,8.960483196522375,167.10571549050388
2023-03-21,0.97,19.66335079772755,81.0964108293799,8.26006356489427,4.399704984533992,153.11978182162133,0.9805753940631429,0.19614254142819698,1.0,6.123233995736766e-17,20.307899210473245,22.249461167833417,22.972819082766353,2.65213034107604,22.06250621267943,75.33105774737476,66.24470397157751,60.272609856762976,17.253436681068017,65.02286321283489,22.375891113175754,1.0192592550560755,5.083980120550311,8.170249747670985,6.812173678782805,4.432728057546433,4.206927994037618,4.883755570311036,0.962706343418773,4.809021905975289,177.38635103187738,174.0392244079004,163.79483752217791,9.41583833546496,163.60923207328324
2023-03-22,1.36,21.277598581017873,65.38595423327251,0.015010546952886753,3.9226702286865485,159.46194941543985,0.9837979515735163,0.17928075881073577,1.0,6.123233995736766e-17,19.66335079772755,20.307899210473245,22.218840907486804,2.170328268262731,21.86627930476404,81.0964108293799,75.33105774737476,64.32288719274376,13.88864728046488,65.1136359679443,8.26006356489427,22.375891113175754,5.086124484400723,8.16869483781159,5.112882895825325,4.399704984533992,4.432728057546433,4.863076987404055,0.9844719033148936,4.587433986653104,153.11978182162133,177.38635103187738,164.01187184726686,9.27492007882622,162.5724114088224
2023-03-23,1.63,22.346741148565066,55.77584318127985,0.015148240293089803,5.944365396288233,161.97136236374888,0.9867305793119814,0.162366141330764,1.0,6.123233995736766e-17,21.277598581017873,19.66335079772755,21.703650075505784,1.4419799514064626,21.986394765714294,65.38595423327251,81.0964108293799,66.53526393461551,10.153316312436672,62.77918777127819,0.015010546952886753,8.26006356489427,5.073810209431591,8.17752199370094,3.838449231942266,3.9226702286865485,4.399704984533992,4.738093609420484,0.7127808420102241,4.926666839061887,159.46194941543985,153.11978182162133,163.44686129402655,9.259304495900727,162.42214914755402
2023-03-24,1.0,21.915434151414615,61.993750794345374,12.818240515961875,5.87923646691098,152.34548601584996,0.989372413019683,0.14540367380368976,1.0,6.123233995736766e-17,22.346741148565066,21.277598581017873,21.403762443667052,1.0448645841193214,21.968654612139375,55.77584318127985,65.38595423327251,67.91951222495462,8.398638988963045,62.58282852704498,0.015148240293089803,0.015010546952886753,6.837060420454443,8.349645499286325,6.083397052947168,5.944365396288233,3.9226702286865485,4.881678170369296,0.8354360792262467,5.164809246024159,161.97136236374888,159.46194941543985,163.16290512166054,9.609242364311855,159.902983364628
2023-03-25,1.62,21.70823532468318,69.70551547722229,1.3378996463771975,6.208923109727569,150.80657771121716,0.9917226741361015,0.12839835514655099,1.0,6.123233995736766e-17,21.915434151414615,22.346741148565066,21.35267434024499,1.0154246340789628,21.903549790275328,61.993750794345374,55.77584318127985,67.9333194620646,8.401957928149216,64.3635002645893,12.818240515961875,0.015148240293089803,6.5487875546730185,8.522904764560929,4.897022701304675,5.87923646691098,5.944365396288233,4.99922231967591,0.9659302789941895,5.425837711950011,152.34548601584996,161.97136236374888,161.30439039537927,10.662228909803856,157.6288819512753
2023-03-26,1.55,22.448333158227978,54.30608055900662,0.0,7.2169742988467585,144.08533342838544,0.9937806700284985,0.11135519690480875,1.0,6.123233995736766e-17,21.70823532468318,21.915434151414615,21.38108462458707,1.0469889164057875,22.039745632263493,69.70551547722229,61.993750794345374,66.22780183169733,9.883033165415204,61.84914533819364,1.3378996463771975,12.818240515961875,6.4031790896650085,8.641006463360753,3.672767025978507,6.208923109727569,5.87923646691098,5.429228934648644,1.1968348217626779,5.873621858674198,150.80657771121716,152.34548601584996,157.02526311259143,10.710136673111533,154.24299482055284
